23;8285.674765
489;8258.081552
319;8267.785064
709;8247.416725
266;8273.192046
950;8237.480321
745;8247.803338
190;8282.26798
764;8251.252525
253;8278.163167
206;8286.072517
966;8242.371316
708;8258.573193
124;8294.894781
510;8270.740286
298;8282.232365
885;8250.401996
101;8296.005773
122;8295.0971
148;8297.644151
24;8303.508329
773;8261.029945
616;8269.457832
126;8301.345512
426;8281.590829
458;8280.626856
734;8268.452066
570;8277.708197
194;8301.036926
699;8274.397631
381;8290.175572
907;8266.731646
870;8271.939029
923;8270.414401
686;8283.54109
445;8295.856486
563;8292.025341
390;8300.645295
633;8289.289499
774;8281.813573
215;8311.716986
216;8311.753126
902;8277.211708
648;8291.149634
816;8282.177659
180;8319.374526
807;8282.625406
186;8319.178587
111;8324.448126
42;8328.372031
125;8324.997451
913;8279.374727
278;8314.244855
922;8280.167455
276;8318.47645
821;8293.935871
716;8300.052649
713;8300.288188
618;8306.901384
409;8317.747955
382;8320.149493
429;8320.228972
707;8307.432416
229;8331.321736
209;8333.45476
332;8330.643689
829;8303.998526
849;8302.360129
727;8314.127193
543;8323.163713
737;8314.751747
191;8347.61469
184;8349.105686
760;8314.850729
836;8311.383628
174;8350.800806
449;8332.79823
179;8353.78111
43;8362.415002
120;8359.265197
858;8316.267039
367;8343.087506
123;8360.428368
210;8353.383569
457;8341.921099
283;8351.708211
938;8318.377912
856;8325.357301
244;8357.591729
725;8335.541801
535;8344.83287
292;8357.948604
246;8360.94714
862;8329.788627
208;8363.8786
517;8348.395769
926;8326.784579
537;8352.524852
859;8335.328351
878;8334.629812
452;8357.293758
437;8359.256102
321;8365.943875
701;8346.074443
663;8351.980599
87;8386.645549
775;8349.968541
436;8368.028928
589;8363.302322
488;8370.304464
490;8373.405281
251;8385.92957
993;8345.658293
850;8354.323349
529;8372.64469
363;8382.123184
817;8360.007003
917;8355.722226
935;8355.104184
715;8367.22399
767;8363.726217
967;8354.842046
440;8383.360592
837;8362.614303
790;8366.142391
577;8380.714854
82;8414.19206
280;8402.603412
346;8398.924655
549;8388.533392
995;8366.614313
976;8367.756881
851;8380.488213
380;8405.339262
271;8414.674636
569;8400.49968
972;8379.698736
195;8425.888552
978;8379.47322
815;8392.605957
791;8393.962021
315;8420.755327
897;8390.134499
16;8442.045207
638;8406.470282
1;8445.906884
516;8415.123294
376;8422.032634
79;8442.655223
793;8401.776188
631;8412.351247
531;8417.611049
243;8432.504291
80;8447.182341
970;8395.715631
39;8449.102251
344;8429.846387
242;8434.950096
345;8429.854301
916;8399.785616
491;8424.430472
500;8426.272874
441;8429.546116
818;8415.863054
573;8429.139455
873;8414.020426
317;8446.176776
296;8447.1296
290;8448.573169
325;8447.106437
252;8452.257186
286;8450.966312
198;8460.478308
989;8413.689788
247;8453.730426
847;8425.161743
263;8458.412777
446;8449.047213
468;8448.582409999999
116;8472.47656
499;8448.460274000001
590;8444.058575
603;8445.089204
671;8443.208181
782;8438.115416
66;8479.130096
813;8447.67304
494;8466.131984
533;8464.326647
69;8492.248501
467;8467.659378
410;8470.990973
199;8486.224772
38;8493.964627
920;8444.36215
305;8477.42658
353;8473.842902
388;8473.75997
639;8461.091832
994;8440.9303
169;8491.984034
833;8453.805956
239;8484.479996
395;8476.542927
392;8476.765144
47;8500.896206
572;8470.818045
378;8480.389146
259;8486.976168
971;8448.400408
733;8462.248703
568;8471.46404
883;8456.412487
348;8485.160981
536;8477.868265
220;8495.320828
977;8457.179115
630;8476.928812
496;8485.462551
825;8468.547958
705;8475.477304
48;8512.589361
293;8496.971564
714;8477.625439
455;8490.367732
819;8471.812462
918;8466.485819
462;8491.654292
337;8499.596714
987;8463.438216
112;8517.019257
394;8499.564253
156;8516.334975
930;8471.935424
327;8504.361964
147;8519.20737
476;8499.39605
939;8475.637869
340;8510.265321
832;8483.953847
806;8487.471609
803;8487.976505
349;8513.03412
105;8530.02234
712;8495.116102
402;8510.612924000001
141;8529.493261
611;8501.336527
248;8523.556336
811;8495.609326
776;8500.873677
157;8544.969785
221;8537.319466
929;8500.892975
604;8517.954364
940;8500.587446
289;8535.060185
898;8503.67561
891;8506.423418
560;8528.28119
835;8514.071534
945;8508.234665
886;8510.748672
747;8518.398626
162;8553.440806
173;8552.734494
795;8516.455549
230;8545.591584
487;8534.969707
57;8561.10945
255;8547.450828000001
831;8517.643176
685;8525.683224
599;8532.827187
152;8561.707973
73;8565.552848
698;8530.01453
204;8559.436614
264;8552.25951
138;8562.535697
417;8545.593901
36;8568.884602
509;8542.213292
131;8567.487969
336;8553.516432
326;8554.002008
580;8542.516536
984;8522.056477
256;8561.619555
792;8533.745532
910;8527.272133
751;8535.665189
877;8532.491628
697;8543.980071
46;8580.800133
480;8556.937479
193;8576.269952999999
551;8556.004017
889;8538.955483
985;8533.234676
893;8547.567698
574;8565.36241
32;8596.611973
76;8594.670636
711;8558.649326
796;8553.587194
26;8597.077664
944;8545.931474
735;8556.608425
13;8597.828135
623;8562.729216
106;8593.903051
281;8582.424642
652;8563.112326
642;8563.591527
176;8591.749145
670;8563.726112
165;8596.113975
887;8556.048068
265;8589.363094
188;8597.357011
130;8602.981909
919;8557.37934
135;8604.728008
232;8595.701367
937;8559.387892
501;8582.215466
299;8594.513866
451;8587.578437
493;8587.405413
41;8614.576674
927;8564.828953
596;8583.293281
557;8585.789729
211;8604.390741
952;8566.415645000001
693;8583.649657
56;8619.827128
414;8597.836086
225;8607.230703
2;8624.622858
474;8595.851432
371;8602.315457
420;8602.515932
828;8581.297766
931;8577.990756
809;8584.397321
78;8626.369355
867;8583.391484
559;8601.285364
964;8580.152526
203;8626.087521
724;8596.590028
766;8595.78218
582;8605.967379
282;8621.676823
838;8592.493128
996;8583.718186
507;8611.02299
11;8641.239564
270;8624.757284
96;8641.795985
586;8614.754334
74;8646.012821
456;8622.201449
223;8635.405798
178;8643.406275
546;8622.630248
998;8597.360301
431;8632.825943
688;8620.969463
584;8627.305534
808;8615.276091
167;8652.778088
602;8631.272914
640;8631.679288
830;8629.979888
469;8651.570841
593;8650.926954
608;8649.761713
575;8653.998207
277;8671.669107
129;8689.536487
5;8697.313674
140;8695.895237
880;8654.641639
14;8703.210081
585;8670.501243
879;8657.000334
778;8663.469895
554;8677.595142
139;8706.995519
744;8671.3413
65;8712.145
427;8689.877839
824;8669.162252
753;8672.523868
677;8679.497898
202;8712.151176
566;8689.371571
387;8701.372722
992;8668.339047
997;8668.170756
415;8701.374227
28;8726.998151
532;8697.431573
545;8699.000409
655;8700.660104
511;8710.211167
279;8722.520891
606;8706.274556
508;8711.58764
224;8725.856879
339;8724.456288
272;8727.241342
72;8742.24904
486;8716.932252
587;8713.235853
406;8726.623066
369;8730.42859
310;8736.763071
142;8750.752776
601;8724.024087
99;8756.500634
632;8724.735383
762;8720.873616
649;8729.447575
965;8715.145802
448;8742.172086
181;8763.004639
4;8775.394464
163;8772.954594
798;8735.784759
308;8767.240526
662;8748.466503
411;8761.235394
860;8737.450442
855;8737.656814
228;8770.385095
121;8781.710015
358;8770.974145
175;8784.96731
904;8744.714368
75;8796.151608
335;8779.90685
539;8770.603386
421;8780.912911
274;8788.785642
205;8797.486145
44;8805.027602
171;8806.080748
357;8793.129539
463;8789.906746
527;8786.945927
398;8795.670958
306;8801.289917
329;8802.35746
706;8783.688422
625;8787.216432
710;8787.677574
301;8810.095192
690;8789.78608
153;8825.430043
7;8834.488571
212;8824.212094
285;8823.518682
864;8792.620529
620;8806.683429
669;8810.813821
614;8816.498034
658;8821.648868
961;8808.878836
127;8858.624527
794;8820.718682
128;8862.939665
571;8836.0119
610;8836.816601
324;8852.56233
678;8833.806886
338;8852.036954
444;8845.739695
645;8839.388713
800;8833.391669
721;8838.141795
814;8833.699611
746;8840.088555
370;8862.81807
374;8870.860204
34;8892.319623
110;8889.123546
412;8869.285133
503;8865.72655
948;8843.615237
739;8859.309323
453;8874.885188
542;8876.247453
958;8854.623854
385;8884.2146
9;8921.463703
400;8897.824664
379;8898.755387
597;8887.470729
63;8922.219352
680;8887.045728000001
684;8886.840381
695;8889.528559
979;8874.811343
64;8930.85759
982;8878.005028
801;8891.194007
957;8888.320743
784;8898.350618
871;8896.765349
954;8894.960689
475;8927.816476
968;8902.650016
234;8943.689011
323;8940.189856
498;8934.45685
377;8941.631319
845;8917.704871
360;8946.588960000001
538;8948.021195
552;8952.656076
347;8964.330431
391;8975.117468
219;9003.080771
960;8978.267167
